checked_at,email,status,detail
2026-08-11T05:51:39+00:00,contact@mulphilog.com,probe-blocked,"mulphilog-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DU6PEPF00009529.eurprd02.prod.outlook.com 2026-08-11T05:51:37.624Z 08DEF32"
2026-08-11T05:51:41+00:00,careers@abl.com,catch-all,mail3.abl.com rcpt 250 b'recipient <careers@abl.com> ok' | fake:mail3.abl.com rcpt 250 b'recipient <no-mailbox-q42nw5dm4yb1@abl.com> ok'
2026-08-11T05:51:44+00:00,careers@askaribank.com,invalid,smtp2.askaribank.com.pk rcpt 550 b'5.1.1 <careers@askaribank.com>... User unknown' | fake:smtp2.askaribank.com.pk rcpt 550 b'5.1.1 <no-mailbox-0yoidw7zb57r@askaribank.com>... User unknown'
2026-08-11T05:51:44+00:00,careers@askaribank.com,invalid,smtp2.askaribank.com.pk rcpt 550 b'5.1.1 <careers@askaribank.com>... User unknown' | fake:smtp2.askaribank.com.pk rcpt 550 b'5.1.1 <no-mailbox-0yoidw7zb57r@askaribank.com>... User unknown'
2026-08-11T05:51:50+00:00,careers@brightspyre.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a751fa0si1053253f8f.319 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a8a8esi1234491f8f.57 - gsmtp'
2026-08-11T05:52:00+00:00,careers@codeninety.com,invalid,mx1.titan.email rcpt 550 b'5.7.25 <careers@codeninety.com>: Recipient address rejected: Cannot find your hostname' | fake:mx1.titan.email rcpt 550 b'5.7.25 <no-mailbox-3y1ubw1oefz7@codeninety.com>: Recipient address rejected: Cannot find your hostname'
2026-08-11T05:52:01+00:00,careers@recur.com,reject, [Errno -5] No address associated with hostname
2026-08-11T05:52:06+00:00,careers@confiz.com,probe-blocked,"confiz-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AMS1EPF0000004C.eurprd04.prod.outlook.com 2026-08-11T05:52:03.974Z 08DEF3F110"
2026-08-11T05:52:10+00:00,careers@creativechaos.co,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a8b3dsi1244158f8f.76 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For mo"
2026-08-11T05:52:19+00:00,careers@cyber.net.pk,catch-all,mx-pm.cyber.net.pk rcpt 250 b'2.1.5 Ok' | fake:mx-pm.cyber.net.pk rcpt 250 b'2.1.5 Ok'
2026-08-11T05:52:29+00:00,careers@daraz.pk,invalid,"mx1.alibaba-inc.com rcpt 554 b""RCPT (careers@daraz.pk) dosn't exist"" | fake:mx1.alibaba-inc.com rcpt 554 b""RCPT (no-mailbox-6klntatlyt67@daraz.pk) dosn't exist"""
2026-08-11T05:52:33+00:00,careers@dpl.com.pk,probe-blocked,"mail.dpl.com.pk rcpt 450 b'4.7.25 Client host rejected: cannot find your hostname, [39.48.198.58]' | fake:mail.dpl.com.pk rcpt 450 b'4.7.25 Client host rejected: cannot find your hostname, [39.48.198.58]'"
2026-08-11T05:52:36+00:00,careers@olx.com.pk,strict-valid,"smtp.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a8963si1365034f8f.34 - gsmtp' | fake:smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more inf"
2026-08-11T05:52:40+00:00,careers@elixirtech.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a758c99si1088873f8f.384 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5babe1si1151472f8f.108 - gsmtp'
2026-08-11T05:52:45+00:00,careers@empiric.com,probe-blocked,"empiric-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DB1PEPF000509F0.eurprd03.prod.outlook.com 2026-08-11T05:52:42.617Z 08DEF3416"
2026-08-11T05:52:49+00:00,careers@emumba.com,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK 5b1f17b1804b1-499788fd868si11704325e9.20 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For mo"
2026-08-11T05:52:52+00:00,careers@engro.com,probe-blocked,"engro-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AMS1EPF0000004C.eurprd04.prod.outlook.com 2026-08-11T05:52:50.321Z 08DEF3F110B"
2026-08-11T05:52:59+00:00,careers@faysalbank.com,probe-blocked,"faysalbank-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DU2PEPF00028D03.eurprd03.prod.outlook.com 2026-08-11T05:52:54.980Z 08DEF3"
2026-08-11T05:53:03+00:00,careers@folio3.com,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a746f00si1058280f8f.183 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For m"
2026-08-11T05:53:07+00:00,careers@foodpanda.pk,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a763d5asi987052f8f.448 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a759b09si1114448f8f.403 - gsmtp'
2026-08-11T05:53:10+00:00,careers@gaditek.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:53:10+00:00,careers@gaditek.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:53:15+00:00,careers@genetechsolutions.com,probe-blocked,"genetechsolutions-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [CO1PEPF000075EE.namprd03.prod.outlook.com 2026-08-11T05:53:12.503Z"
2026-08-11T05:53:22+00:00,careers@ibex.co,invalid,mail-from 550 b'5.7.1 Command rejected' | fake:mail-from 550 b'5.7.1 Command rejected'
2026-08-11T05:53:27+00:00,careers@inboxbiz.com,probe-blocked,"inboxbiz-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AMS0EPF00000198.eurprd05.prod.outlook.com 2026-08-11T05:53:24.937Z 08DEF6E3"
2026-08-11T05:53:32+00:00,careers@jazz.com.pk,probe-blocked,"jazz-com-pk.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DB1PEPF000509F9.eurprd02.prod.outlook.com 2026-08-11T05:53:28.958Z 08DEF33DE"
2026-08-11T05:53:36+00:00,careers@jazzcash.com.pk,probe-blocked,"jazzcash-com-pk.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AM3PEPF0000A79A.eurprd04.prod.outlook.com 2026-08-11T05:53:34.368Z 08DEF"
2026-08-11T05:53:40+00:00,careers@kalsoft.com,probe-blocked,"kalsoft-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DU2PEPF00028D05.eurprd03.prod.outlook.com 2026-08-11T05:53:38.421Z 08DEF30FD"
2026-08-11T05:53:43+00:00,careers@mindstormstudios.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a899csi1167712f8f.49 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a74fbb0si1151974f8f.255 - gsmtp'
2026-08-11T05:53:47+00:00,careers@netsoltech.com,probe-blocked,"netsoltech-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AM3PEPF00009B9F.eurprd04.prod.outlook.com 2026-08-11T05:53:45.025Z 08DEF3"
2026-08-11T05:53:51+00:00,careers@nextbridge.pk,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T05:53:51+00:00,careers@nextbridge.pk,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T05:53:56+00:00,careers@pakwheels.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:53:56+00:00,careers@pakwheels.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:54:00+00:00,careers@powersoft19.com,probe-blocked,"powersoft19-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DU2PEPF00028D0A.eurprd03.prod.outlook.com 2026-08-11T05:53:58.049Z 08DEF"
2026-08-11T05:54:02+00:00,careers@priceoye.pk,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a88bfsi1114558f8f.73 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a759a61si1103234f8f.402 - gsmtp'
2026-08-11T05:54:08+00:00,careers@ptcl.com.pk,probe-blocked,mail-from 550 b'DNSBL record found' | fake:mail-from 550 b'DNSBL record found'
2026-08-11T05:54:11+00:00,careers@rozee.pk,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-499788"
2026-08-11T05:54:11+00:00,careers@rozee.pk,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-499788"
2026-08-11T05:54:21+00:00,careers@spglobal.com,invalid,mail-from 550 b'5.7.1 Command rejected' | fake:mail-from 550 b'5.7.1 Command rejected'
2026-08-11T05:54:24+00:00,careers@sastaticket.pk,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a5a8a06si1577213f8f.50 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a764a32si1147213f8f.485 - gsmtp'
2026-08-11T05:54:27+00:00,careers@securiti.ai,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK 5b1f17b1804b1-499740cce67si32684255e9.8 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a746ef5si1042636f8f.193 - gsmtp'
2026-08-11T05:54:31+00:00,careers@sekeltech.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a762cdbsi1058927f8f.418 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a7677eesi1067327f8f.502 - gsmtp'
2026-08-11T05:54:39+00:00,careers@softechsystems.com,invalid,"softechsystems.com rcpt 550 b'No Such User Here""' | fake:softechsystems.com rcpt 550 b'No Such User Here""'"
2026-08-11T05:54:39+00:00,careers@softechsystems.com,invalid,"softechsystems.com rcpt 550 b'No Such User Here""' | fake:softechsystems.com rcpt 550 b'No Such User Here""'"
2026-08-11T05:54:47+00:00,careers@stormfiber.com,catch-all,mail.stormfiber.com rcpt 250 b'Recipient accepted' | fake:mail.stormfiber.com rcpt 250 b'Recipient accepted'
2026-08-11T05:54:58+00:00,careers@swyftlogistics.com,no-mx,no mx/a
2026-08-11T05:55:05+00:00,careers@symbios.pk,invalid,mail-from 550 b'Not allowed sender for this authenticated user' | fake:mail-from 550 b'Not allowed sender for this authenticated user'
2026-08-11T05:55:25+00:00,careers@tcsexpress.com,reject,tcsexpress.com timed out
2026-08-11T05:55:29+00:00,careers@techlogix.com,probe-blocked,"techlogix-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [DU2PEPF00028D0F.eurprd03.prod.outlook.com 2026-08-11T05:55:27.091Z 08DEF30"
2026-08-11T05:55:35+00:00,careers@telemart.pk,probe-blocked,"mx.zoho.com rcpt 550 b""Mail rejected by <Zoho Mail> for policy reasons. We generally do not accept email from dynamic IP's as they are typically used to deliver unauthenticated SMTP e-mail to an Internet mail server. http://www.spamhaus.org maintains lists of dynamic and residential IP addresses. If"
2026-08-11T05:55:37+00:00,careers@telenor.com.pk,catch-all,a0310peesa01.telenor.com.pk rcpt 250 b'recipient <careers@telenor.com.pk> ok' | fake:a0310peesa01.telenor.com.pk rcpt 250 b'recipient <no-mailbox-0jikmzzsggzv@telenor.com.pk> ok'
2026-08-11T05:55:40+00:00,careers@tintash.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a7645f0si1120578f8f.480 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a76405esi1030911f8f.459 - gsmtp'
2026-08-11T05:55:44+00:00,careers@tkxel.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a747001si1025397f8f.217 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a759360si1153373f8f.386 - gsmtp'
2026-08-11T05:55:47+00:00,careers@tpsworldwide.com,probe-blocked,"tpsworldwide-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AM4PEPF00027A66.eurprd04.prod.outlook.com 2026-08-11T05:55:45.387Z 08DE"
2026-08-11T05:55:58+00:00,careers@trax.pk,catch-all,wp-secure-cloudmail01.worldposta.com rcpt 250 b'2.1.5 Ok' | fake:wp-secure-cloudmail01.worldposta.com rcpt 250 b'2.1.5 Ok'
2026-08-11T05:55:58+00:00,careers@trgpakistan.com,no-mx,no mx/a
2026-08-11T05:56:03+00:00,careers@trgworld.com,probe-blocked,"trgworld-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AM4PEPF00027A69.eurprd04.prod.outlook.com 2026-08-11T05:56:01.289Z 08DEF3C0"
2026-08-11T05:56:07+00:00,careers@ubl.com.pk,probe-blocked,"eu-smtp-inbound-1.mimecast.com rcpt 550 b'zen.mimecast.org Listed by PBL, see https://check.spamhaus.org/query/ip/39.48.198.58. Listed by CSS, see https://check.spamhaus.org/query/ip/39.48.198.58. - https://community.mimecast.com/docs/DOC-1369#550 [s4Zl412PMq2y-9WU-IhpUw.uk272]' | fake:eu-smtp-inbou"
2026-08-11T05:56:12+00:00,careers@ufone.com,probe-blocked,"ufone-com.mail.protection.outlook.com rcpt 550 b'5.7.1 Service unavailable, Client host [39.48.198.58] blocked using Spamhaus. To request removal from this list see https://www.spamhaus.org/query/ip/39.48.198.58 AS(1440) [AMS1EPF00000044.eurprd04.prod.outlook.com 2026-08-11T05:56:09.597Z 08DEF3947C6"
2026-08-11T05:56:18+00:00,careers@vizteck.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:56:18+00:00,careers@vizteck.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T05:56:21+00:00,careers@xgrid.co,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a746d"
2026-08-11T05:56:21+00:00,careers@xgrid.co,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a746d"
2026-08-11T05:56:24+00:00,careers@zameen.com,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a746c"
2026-08-11T05:56:24+00:00,careers@zameen.com,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a746c"
2026-08-11T05:56:26+00:00,careers@zong.com.pk,catch-all,esg02.zong.com.pk rcpt 250 b'2.1.5 Ok' | fake:esg02.zong.com.pk rcpt 250 b'2.1.5 Ok'
2026-08-11T05:57:07+00:00,careers@aljazeera.com,reject,mailb.aljazeera.net timed out
2026-08-11T05:57:11+00:00,careers@anghami.com,catch-all,aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a763c60si1106424f8f.426 - gsmtp' | fake:aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4814a746e12si1148029f8f.218 - gsmtp'
2026-08-11T05:57:14+00:00,careers@bahrainfintechbay.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
